Date,Cent.Std,Cent.Mean,MST.Dist,Max.Cent,Net.Density,Short.Ret,Momentum,Recent.Vol,Port.Val,Downside.Vol,Avg.Corr
2019-03-02,1.4365456201307918,3.0078975701300315,0.4211935621399233,0.7071062168043301,1.0,0.58505845,-0.04949059,2.4521153,0.0,4.954906181359223,0.7566044584500247
2019-03-03,1.4365456201307918,3.0078975701300315,0.41881339452928223,0.7071062168043301,1.0,0.038011033,-0.66866994,1.5348426,0.0,4.968505894883328,0.7574294283783328
2019-03-04,1.4365456201307918,3.0078975701300315,0.41969442854837613,0.7071062168043301,1.0,0.27228707,-0.35952297,1.4471557,0.0,4.873292700627161,0.7566717724687178
2019-03-05,1.4365456201307918,3.0078975701300315,0.4197092776006501,0.7071062168043301,1.0,-0.3472559,-0.79558915,2.4219894,0.0,4.859619375239649,0.753844734163584
2019-03-06,1.4365456201307918,3.0078975701300315,0.4150758605901526,0.7071062168043301,1.0,1.1829748,0.38033932,4.6337023,0.0,5.02518882943774,0.7681376276115661
2019-03-07,1.4365456201307918,3.0078975701300315,0.40094610648584966,0.7071062168043301,1.0,1.0828332,0.2956588,4.632598,0.0,5.022288073831252,0.782389517118431
2019-03-08,1.4365456201307918,3.0078975701300315,0.3959615188541962,0.7071062168043301,1.0,1.1807308,0.38630828,4.5610013,0.0,5.046270837441364,0.7908910679905677
2019-03-09,1.4365456201307918,3.0078975701300315,0.40031862404609947,0.7071062168043301,1.0,0.87580514,0.08166483,4.720944,0.0,5.063261201949616,0.7907377256451801
2019-03-10,1.4365456201307918,3.0078975701300315,0.39851308387666884,0.7071062168043301,1.0,1.976648,1.0920962,4.0388045,0.0,5.1182532784234,0.7929613926687167
2019-03-11,1.4365456201307918,3.0078975701300315,0.44907017708277186,0.7071062168043301,1.0,0.48010784,-0.040656485,2.436313,0.0,5.021764137676187,0.74186423063688
2019-03-12,1.4365456201307918,3.0078975701300315,0.4481324775796554,0.7071062168043301,1.0,-0.013221042,-0.4644096,2.4393995,0.0,4.962581652313319,0.7415747767430596
2019-03-13,1.4365456201307918,3.0078975701300315,0.4454349340594628,0.7071062168043301,1.0,0.17854038,-0.27718765,2.5129101,0.0,4.992532384077962,0.7452222601367423
2019-03-14,1.4365456201307918,3.0078975701300315,0.44423532105804775,0.7071062168043301,1.0,0.5537635,0.0076729115,2.2392378,0.0,4.97948880849267,0.7451157370250181
2019-03-15,1.4365456201307918,3.0078975701300315,0.443941571633727,0.7071062168043301,1.0,0.1941107,-0.3393447,2.0557725,0.0,4.963129163693537,0.7458396690218865
2019-03-16,1.4365456201307918,3.0078975701300315,0.44884468178636494,0.7071062168043301,1.0,0.53466314,-0.13418035,2.2236462,0.0,5.085240927072202,0.7405104645323504
2019-03-17,1.4365456201307918,3.0078975701300315,0.45015731496780637,0.7071062168043301,1.0,1.5916362,0.7514571,2.112437,0.0,5.24150975053769,0.7386600229264372
2019-03-18,1.4365456201307918,3.0078975701300315,0.4453856765114054,0.7071062168043301,1.0,1.0814832,0.33586007,2.2809777,0.0,5.088341516245329,0.7419672347939932
2019-03-19,1.4365456201307918,3.0078975701300315,0.44951580871307634,0.7071062168043301,1.0,1.2439319,0.4796015,2.2798746,0.0,5.061234715125527,0.7367872046838276
2019-03-20,1.4365456201307918,3.0078975701300315,0.43408412207421715,0.7071062168043301,1.0,1.1790608,0.46967,2.3632772,0.0,5.0449259816741785,0.7430491085154758
2019-03-21,1.4365456201307918,3.0078975701300315,0.4524728296373665,0.7071062168043301,1.0,0.57180953,0.16951372,2.2545278,0.0,4.963159226276197,0.7295315195285007
2019-03-22,1.4365456201307918,3.0078975701300315,0.43911309814578603,0.7071062168043301,1.0,-0.7410234,-0.9772249,1.7219074,0.0,4.855465276304981,0.7429617030737349
2019-03-23,1.4365456201307918,3.0078975701300315,0.43927685134673233,0.7071062168043301,1.0,-0.30740595,-0.45190626,1.9750668,0.0,4.825226631393423,0.7411501781292437
2019-03-24,1.4365456201307918,3.0078975701300315,0.4564845837603966,0.7071062168043301,1.0,-0.0649346,-0.37533867,2.119611,0.0,4.931159680738591,0.7157392105756818
2019-03-25,1.4365456201307918,3.0078975701300315,0.4647583221002429,0.7071062168043301,1.0,-0.102303945,-0.3576803,2.551066,0.0,4.813233751157768,0.6975679578029005
2019-03-26,1.4365456201307918,3.0078975701300315,0.4623700690714556,0.7071062168043301,1.0,-0.35024038,-0.41152728,2.6443086,0.0,4.698634801551505,0.7030136876748544
2019-03-27,1.4365456201307918,3.0078975701300315,0.5674591480851934,0.7071062168043301,1.0,0.22969036,-0.22613859,2.395134,0.0,2.1111493762366744,0.5775485065860395
2019-03-28,1.4365456201307918,3.0078975701300315,0.5258372523469917,0.7071062168043301,1.0,1.0452954,0.5091862,3.6034908,0.0,2.1103841881741117,0.6288432058481823
2019-03-29,1.4365456201307918,3.0078975701300315,0.5215295849830707,0.7071062168043301,1.0,0.46584502,-0.091937974,3.4502814,0.0,2.082292420345167,0.6305568653219085
2019-03-30,1.4365456201307918,3.0078975701300315,0.5334595679361924,0.7071062168043301,1.0,0.49897975,-0.067560144,2.8599448,0.0,2.1034469593220564,0.6307196477006896
2019-03-31,1.4365456201307918,3.0078975701300315,0.5364601103134979,0.7071062168043301,1.0,0.805744,0.26823416,2.6925132,0.0,2.1141759149783845,0.6288535623604805
2019-04-01,1.4365456201307918,3.0078975701300315,0.5315048608507883,0.7071062168043301,1.0,0.8996623,0.39139938,2.6485353,0.0,2.119868435798754,0.6331701665406428
2019-04-02,1.4365456201307918,3.0078975701300315,0.5300707345927889,0.7071062168043301,1.0,0.1103933,-0.43777958,1.2662171,0.0,2.1291834630492548,0.6342984432044874
2019-04-03,1.4365456201307918,3.0078975701300315,0.42967722313890166,0.7071062168043301,1.0,3.589539,2.4788806,7.291569,0.0,2.1676662097075563,0.741674007764258
2019-04-04,1.4365456201307918,3.0078975701300315,0.49179958865553997,0.7071062168043301,1.0,4.1393123,2.825011,7.7021914,0.0,1.9106685697958614,0.6934736777369767
2019-04-05,1.4365456201307918,3.0078975701300315,0.5014493101631005,0.7071062168043301,1.0,3.917996,2.9246492,7.856952,0.0,1.9268441099575964,0.6774979734559398
2019-04-06,1.4365456201307918,3.0078975701300315,0.5069976118888009,0.7071062168043301,1.0,4.6875257,3.5784807,7.8092494,0.0,1.936482595678656,0.6749154203485438
2019-04-07,1.4365456201307918,3.0078975701300315,0.5090246888869909,0.7071062168043301,1.0,4.521333,3.416393,7.8097296,0.0,1.925459009778705,0.6746999066544058
2019-04-08,1.4365456201307918,3.0078975701300315,0.5240909290619699,0.7071062168043301,1.0,1.8422581,0.5705243,4.3056316,0.0,1.8481531958209243,0.6621762864675744
2019-04-09,1.4365456201307918,3.0078975701300315,0.5366015540944317,0.7071062168043301,1.0,1.3073666,0.10461226,3.285808,0.0,1.9346647810215167,0.6466390733829525
2019-04-10,1.4365456201307918,3.0078975701300315,0.5174780370258135,0.7071062168043301,1.0,1.1463265,0.041943427,3.4666245,0.0,2.0479464408212147,0.6714612577947164
2019-04-11,1.4365456201307918,3.0078975701300315,0.5195976109870116,0.7071062168043301,1.0,0.581991,-0.626256,2.9512882,0.0,2.03138609053544,0.6710413480508634
2019-04-12,1.4365456201307918,3.0078975701300315,0.4865185286894801,0.7071062168043301,1.0,-1.0782118,-1.973693,4.7728467,0.0,3.47624454765114,0.7111750140658745
2019-04-13,1.4365456201307918,3.0078975701300315,0.48390155609406804,0.7071062168043301,1.0,-1.5948329,-2.5084672,4.399416,0.0,3.4797380606309285,0.7124259805857006
2019-04-14,1.4365456201307918,3.0078975701300315,0.48432670096500935,0.7071062168043301,1.0,-1.6720042,-2.5637395,4.01146,0.0,3.4589842872878274,0.7116367521491879
2019-04-15,1.4365456201307918,3.0078975701300315,0.4828362653158541,0.7071062168043301,1.0,-0.6831634,-1.5845754,4.4099154,0.0,3.4589842872878274,0.713215571229141
2019-04-16,1.4365456201307918,3.0078975701300315,0.4867599376804441,0.7071062168043301,1.0,-1.274161,-2.0047753,4.351477,0.0,3.39618390877823,0.7061790831312604
2019-04-17,1.4365456201307918,3.0078975701300315,0.48799382543773895,0.7071062168043301,1.0,0.8431183,-0.012635406,2.5849419,0.0,3.4835498601530475,0.7044489633943942
2019-04-18,1.4365456201307918,3.0078975701300315,0.48138973659534817,0.7071062168043301,1.0,0.6059028,-0.20139343,2.7360566,0.0,3.450471569360487,0.7112442312242795
2019-04-19,1.4365456201307918,3.0078975701300315,0.48669126629605625,0.7071062168043301,1.0,1.1074101,0.2276166,3.1219757,0.0,3.4536128411885474,0.7038363734973606
2019-04-20,1.4365456201307918,3.0078975701300315,0.48964927317384443,0.7071062168043301,1.0,0.7056668,-0.21805477,3.0535645,0.0,3.458021689258095,0.6938551034844174
2019-04-21,1.4365456201307918,3.0078975701300315,0.4958182590735395,0.7071062168043301,1.0,0.9118208,-0.09426739,2.237894,0.0,3.480517531265799,0.6846879734004019
2019-04-22,1.4365456201307918,3.0078975701300315,0.4937030376165904,0.7071062168043301,1.0,-0.23879918,-1.1059873,2.3366423,0.0,3.452671767798723,0.6943883367835317
2019-04-23,1.4365456201307918,3.0078975701300315,0.48683659175329147,0.7071062168043301,1.0,0.0051533403,-0.81382424,2.3804834,0.0,3.443580170628096,0.7001725698789724
2019-04-24,1.4365456201307918,3.0078975701300315,0.4856344416301983,0.7071062168043301,1.0,-0.72201407,-1.4985225,2.061998,0.0,3.4461355613900087,0.717387066188505
2019-04-25,1.4365456201307918,3.0078975701300315,0.48747910332249467,0.7071062168043301,1.0,-1.6760656,-2.3788164,2.4159582,0.0,3.666787804672535,0.7126840646166973
2019-04-26,1.4365456201307918,3.0078975701300315,0.48848949058596125,0.7071062168043301,1.0,-2.4390593,-3.0003557,2.633833,0.0,3.682137953630627,0.7206674534259744
2019-04-27,1.4365456201307918,3.0078975701300315,0.4771501480722661,0.7071062168043301,1.0,-1.437751,-1.8910981,3.2335258,0.0,3.6731549657805616,0.7224537226816561
2019-04-28,1.4365456201307918,3.0078975701300315,0.47889317154877253,0.7071062168043301,1.0,-1.6163253,-2.0882745,3.1624584,0.0,3.697960265275608,0.7205029301682165
2019-04-29,1.4365456201307918,3.0078975701300315,0.4796745846494752,0.7071062168043301,1.0,-1.4894049,-1.9345158,3.0785549,0.0,3.674714861483692,0.7201384493477043
