Date,RL-Net (Excess NW),RL-Net (Risk-Adj)
2018-11-07,0.0,1.0434439405798912
2018-11-08,0.0,1.0434439405798912
2018-11-09,0.0,1.0434439405798912
2018-11-10,0.0,1.0434439405798912
2018-11-11,1.2510985732078552,0.01709073781967163
2018-11-12,1.2510985732078552,0.01709073781967163
2018-11-13,1.2510985732078552,0.01709073781967163
2018-11-14,1.2510985732078552,0.01709073781967163
2018-11-15,1.2510985732078552,0.01709073781967163
2018-11-16,1.2510985732078552,0.01709073781967163
2018-11-17,1.2510985732078552,0.01709073781967163
2018-11-18,2.0,0.0
2018-11-19,2.0,0.0
2018-11-20,2.0,0.0
2018-11-21,2.0,0.0
2018-11-22,2.0,0.0
2018-11-23,2.0,0.0
2018-11-24,2.0,0.0
2018-11-25,2.0,0.0
2018-11-26,2.0,0.0
2018-11-27,2.0,0.0
2018-11-28,2.0,0.0
2018-11-29,2.0,0.0
2018-11-30,2.0,0.0
2018-12-01,2.0,0.0
2018-12-02,0.31896817684173584,0.915948823094368
2018-12-03,0.31896817684173584,0.915948823094368
2018-12-04,0.31896817684173584,0.915948823094368
2018-12-05,0.31896817684173584,0.915948823094368
2018-12-06,0.31896817684173584,0.915948823094368
2018-12-07,0.31896817684173584,0.915948823094368
2018-12-08,0.31896817684173584,0.915948823094368
2018-12-09,2.0,0.0
2018-12-10,2.0,0.0
2018-12-11,2.0,0.0
2018-12-12,2.0,0.0
2018-12-13,2.0,0.0
2018-12-14,2.0,0.0
2018-12-15,2.0,0.0
2018-12-16,1.9912691116333008,0.09865707159042358
2018-12-17,1.9912691116333008,0.09865707159042358
2018-12-18,1.9912691116333008,0.09865707159042358
2018-12-19,1.9912691116333008,0.09865707159042358
2018-12-20,1.9912691116333008,0.09865707159042358
2018-12-21,1.9912691116333008,0.09865707159042358
2018-12-22,1.9912691116333008,0.09865707159042358
2018-12-23,0.0,1.2207545042037964
2018-12-24,0.0,1.2207545042037964
2018-12-25,0.0,1.2207545042037964
2018-12-26,0.0,1.2207545042037964
2018-12-27,0.0,1.2207545042037964
2018-12-28,0.0,1.2207545042037964
2018-12-29,0.0,1.2207545042037964
2018-12-30,2.0,0.0
2018-12-31,2.0,0.0
2019-01-01,2.0,0.0
2019-01-02,2.0,0.0
2019-01-03,2.0,0.0
2019-01-04,2.0,0.0
2019-01-05,2.0,0.0
2019-01-06,0.49549925327301025,0.40048032999038696
2019-01-07,0.49549925327301025,0.40048032999038696
2019-01-08,0.49549925327301025,0.40048032999038696
2019-01-09,0.49549925327301025,0.40048032999038696
2019-01-10,0.49549925327301025,0.40048032999038696
2019-01-11,0.49549925327301025,0.40048032999038696
